"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
44,"management","single","university.degree","unknown","yes","no","telephone","may","fri",844,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"1"
37,"entrepreneur","married","basic.6y","no","yes","no","cellular","jun","mon",377,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"1"
29,"admin.","single","high.school","no","no","no","cellular","aug","fri",130,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.881,5076.2,"1"
28,"blue-collar","single","basic.9y","no","no","no","cellular","jul","fri",1369,9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"1"
35,"management","divorced","university.degree","no","yes","no","cellular","aug","mon",961,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"1"
26,"student","single","professional.course","no","yes","no","cellular","aug","tue",176,2,999,1,"failure",-2.9,92.201,-31.4,0.883,5076.2,"1"
27,"technician","married","professional.course","no","no","no","cellular","may","thu",347,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"1"
20,"student","single","unknown","no","yes","no","telephone","may","wed",510,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"1"
53,"admin.","single","university.degree","no","yes","no","cellular","jun","fri",304,2,3,1,"success",-2.9,92.963,-40.8,1.268,5076.2,"1"
50,"technician","married","high.school","no","no","no","cellular","dec","mon",620,3,999,0,"nonexistent",-3,92.713,-33,0.717,5023.5,"1"
41,"entrepreneur","divorced","unknown","no","no","no","cellular","may","fri",536,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"1"
48,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",194,2,3,1,"success",-1.7,94.215,-40.3,0.79,4991.6,"1"
31,"blue-collar","married","basic.6y","no","no","yes","telephone","may","wed",795,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"1"
26,"unemployed","single","university.degree","no","yes","no","cellular","apr","tue",184,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.423,5099.1,"1"
35,"technician","single","high.school","unknown","no","no","cellular","aug","fri",1258,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"1"
50,"self-employed","married","university.degree","no","yes","no","cellular","apr","thu",1463,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,"1"
44,"admin.","married","unknown","no","no","no","cellular","jul","fri",735,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"1"
20,"student","single","high.school","no","yes","no","cellular","jun","fri",201,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"1"
73,"retired","married","professional.course","no","yes","no","cellular","nov","fri",334,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.028,4963.6,"1"
51,"technician","single","university.degree","no","yes","no","cellular","jun","fri",509,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"1"
52,"management","divorced","university.degree","no","no","no","cellular","may","wed",451,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"1"
57,"management","married","university.degree","no","no","no","cellular","may","wed",1205,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"1"
35,"student","single","university.degree","unknown","no","no","telephone","jun","thu",618,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"1"
54,"admin.","married","high.school","no","yes","no","cellular","nov","fri",402,1,3,3,"success",-3.4,92.649,-30.1,0.716,5017.5,"1"
36,"admin.","married","university.degree","no","yes","no","cellular","jul","tue",716,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"1"
38,"admin.","married","university.degree","no","yes","no","cellular","apr","fri",107,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"1"
28,"admin.","single","high.school","no","no","no","cellular","apr","mon",1333,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"1"
40,"services","single","high.school","no","no","no","cellular","apr","mon",1332,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"1"
38,"admin.","married","high.school","no","yes","yes","cellular","may","thu",574,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"1"
38,"housemaid","divorced","university.degree","no","no","no","cellular","nov","wed",403,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.03,4963.6,"1"
26,"admin.","single","university.degree","no","yes","no","telephone","oct","mon",251,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.912,5195.8,"1"
39,"management","married","university.degree","no","no","no","telephone","may","mon",431,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"1"
29,"technician","single","university.degree","no","yes","no","telephone","may","tue",1051,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"1"
57,"retired","divorced","basic.9y","no","yes","no","cellular","jul","fri",247,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"1"
50,"retired","married","basic.4y","no","no","no","cellular","jul","wed",1222,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"1"
52,"services","married","high.school","unknown","unknown","unknown","telephone","may","fri",854,2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"1"
21,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","wed",2078,6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"1"
28,"student","single","high.school","no","yes","no","cellular","jun","wed",296,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"1"
47,"technician","single","professional.course","no","yes","no","cellular","jul","mon",365,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"1"
30,"entrepreneur","married","university.degree","no","no","no","telephone","oct","fri",223,1,999,0,"nonexistent",-0.1,93.798,-40.4,5.045,5195.8,"1"
72,"retired","married","basic.4y","no","yes","no","cellular","may","wed",443,4,999,0,"nonexistent",-1.8,93.876,-40,0.672,5008.7,"1"
37,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",1125,2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"1"
38,"blue-collar","married","high.school","unknown","yes","no","cellular","may","wed",839,2,7,1,"success",-1.8,92.893,-46.2,1.334,5099.1,"1"
37,"admin.","married","high.school","no","no","no","telephone","apr","tue",426,2,999,0,"nonexistent",-1.8,93.749,-34.6,0.646,5008.7,"1"
42,"technician","married","high.school","no","yes","no","cellular","apr","thu",163,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.406,5099.1,"1"
33,"admin.","single","university.degree","no","yes","no","cellular","jul","fri",614,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"1"
32,"admin.","single","university.degree","no","yes","no","cellular","mar","mon",364,3,999,0,"nonexistent",-1.8,92.843,-50,1.52,5099.1,"1"
38,"admin.","married","university.degree","no","no","no","cellular","aug","thu",395,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"1"
33,"blue-collar","married","basic.6y","no","no","no","telephone","may","wed",1183,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"1"
64,"unknown","married","unknown","no","yes","no","telephone","aug","fri",239,4,999,0,"nonexistent",-1.7,94.027,-38.3,0.905,4991.6,"1"
21,"student","single","high.school","no","no","no","cellular","oct","tue",701,2,999,0,"nonexistent",-1.1,94.601,-49.5,1.037,4963.6,"1"
65,"retired","married","basic.4y","no","no","no","cellular","oct","fri",187,2,7,3,"success",-1.1,94.601,-49.5,0.993,4963.6,"1"
28,"unemployed","married","professional.course","no","yes","no","telephone","aug","fri",275,6,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,"1"
60,"management","married","unknown","no","yes","no","cellular","may","thu",336,3,3,5,"success",-1.8,93.876,-40,0.683,5008.7,"1"
35,"student","single","university.degree","no","yes","no","cellular","oct","tue",79,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.742,5017.5,"1"
51,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",212,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.829,5076.2,"1"
30,"admin.","single","university.degree","no","no","no","cellular","jun","tue",482,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"1"
42,"management","married","university.degree","no","yes","no","cellular","sep","wed",232,1,3,2,"success",-1.1,94.199,-37.5,0.886,4963.6,"1"
44,"technician","married","high.school","no","yes","yes","cellular","oct","mon",310,1,999,1,"failure",-1.1,94.601,-49.5,1,4963.6,"1"
35,"technician","divorced","basic.4y","no","no","no","cellular","nov","tue",363,1,999,0,"nonexistent",-1.1,94.767,-50.8,1.035,4963.6,"1"
28,"self-employed","single","university.degree","no","no","yes","cellular","may","mon",315,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"1"
30,"admin.","single","university.degree","no","yes","yes","telephone","oct","mon",718,1,999,0,"nonexistent",-0.1,93.798,-40.4,5,5195.8,"1"
33,"technician","single","professional.course","no","yes","no","cellular","aug","tue",396,2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"1"
37,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",261,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"1"
59,"blue-collar","married","basic.4y","no","yes","no","cellular","mar","mon",124,2,999,0,"nonexistent",-1.8,93.369,-34.8,0.652,5008.7,"1"
24,"student","single","high.school","no","yes","no","cellular","oct","thu",423,3,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,"1"
28,"student","single","university.degree","no","no","yes","cellular","may","thu",647,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"1"
34,"admin.","single","university.degree","no","no","no","telephone","oct","tue",135,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.86,5195.8,"1"
45,"technician","married","university.degree","no","yes","no","telephone","may","fri",1143,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"1"
32,"self-employed","married","university.degree","no","no","no","cellular","nov","thu",707,2,3,2,"success",-3.4,92.649,-30.1,0.714,5017.5,"1"
27,"admin.","single","university.degree","no","yes","no","cellular","apr","fri",156,2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"1"
36,"unemployed","married","university.degree","no","no","no","cellular","aug","thu",222,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,"1"
41,"technician","married","unknown","no","yes","yes","cellular","may","mon",963,1,3,2,"success",-1.8,92.893,-46.2,1.354,5099.1,"1"
43,"services","single","high.school","no","no","no","cellular","jul","tue",1317,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"1"
30,"services","single","high.school","no","yes","no","cellular","oct","mon",385,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"1"
25,"blue-collar","single","basic.9y","no","no","no","cellular","mar","thu",456,2,10,2,"success",-1.8,93.369,-34.8,0.654,5008.7,"1"
33,"admin.","married","high.school","no","yes","no","cellular","aug","mon",252,1,6,1,"success",-2.9,92.201,-31.4,0.884,5076.2,"1"
41,"admin.","married","university.degree","no","yes","no","cellular","apr","fri",342,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.645,5008.7,"1"
77,"retired","divorced","unknown","no","yes","no","cellular","mar","tue",178,1,999,0,"nonexistent",-1.8,92.843,-50,1.614,5099.1,"1"
30,"entrepreneur","married","professional.course","no","yes","no","telephone","jun","tue",775,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"1"
19,"student","single","basic.9y","no","yes","no","cellular","may","fri",491,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"1"
49,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",464,2,999,1,"failure",-2.9,92.201,-31.4,0.883,5076.2,"1"
38,"blue-collar","married","basic.6y","unknown","no","no","telephone","jun","thu",922,2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"1"
33,"unemployed","single","unknown","no","yes","no","cellular","sep","fri",224,2,999,1,"failure",-1.1,94.199,-37.5,0.879,4963.6,"1"
18,"student","single","unknown","no","yes","no","cellular","aug","wed",253,2,6,1,"success",-1.7,94.027,-38.3,0.9,4991.6,"1"
67,"housemaid","divorced","professional.course","no","yes","no","cellular","nov","mon",655,2,5,5,"success",-1.1,94.767,-50.8,1.039,4963.6,"1"
22,"self-employed","single","university.degree","no","yes","yes","cellular","jun","fri",126,6,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"1"
43,"blue-collar","married","basic.6y","no","yes","no","cellular","jun","mon",458,6,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"1"
46,"services","married","basic.9y","no","no","no","cellular","may","wed",984,1,999,1,"failure",-1.8,92.893,-46.2,1.334,5099.1,"1"
29,"admin.","single","university.degree","no","no","no","cellular","nov","thu",134,2,9,2,"failure",-3.4,92.649,-30.1,0.714,5017.5,"1"
64,"retired","married","university.degree","no","no","no","cellular","mar","tue",700,2,5,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"1"
41,"technician","married","professional.course","no","no","no","cellular","nov","mon",526,2,6,1,"success",-1.1,94.767,-50.8,1.039,4963.6,"1"
43,"admin.","divorced","university.degree","no","no","no","telephone","apr","fri",263,4,999,0,"nonexistent",-1.8,93.749,-34.6,0.645,5008.7,"1"
27,"admin.","single","unknown","no","no","no","cellular","mar","tue",128,1,3,1,"success",-1.8,93.369,-34.8,0.637,5008.7,"1"
29,"technician","single","professional.course","no","yes","yes","cellular","mar","thu",467,2,13,1,"success",-1.8,93.369,-34.8,0.643,5008.7,"1"
39,"admin.","single","high.school","no","yes","no","cellular","mar","tue",395,3,999,0,"nonexistent",-1.8,92.843,-50,1.687,5099.1,"1"
25,"technician","single","university.degree","no","yes","no","telephone","aug","thu",256,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"1"
27,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",494,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"1"
56,"retired","married","professional.course","no","no","no","cellular","oct","thu",133,1,3,1,"success",-3.4,92.431,-26.9,0.733,5017.5,"1"
30,"management","married","university.degree","no","yes","no","cellular","apr","thu",271,1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,"1"
33,"admin.","single","university.degree","no","yes","no","cellular","oct","mon",400,1,5,2,"success",-1.1,94.601,-49.5,1.032,4963.6,"1"
52,"services","married","high.school","unknown","yes","no","cellular","may","mon",930,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"1"
40,"management","single","university.degree","no","no","no","cellular","nov","thu",549,1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"1"
77,"retired","married","university.degree","no","yes","no","telephone","may","wed",372,1,3,4,"success",-1.8,93.876,-40,0.682,5008.7,"1"
34,"blue-collar","divorced","high.school","no","yes","no","telephone","oct","thu",160,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.794,5195.8,"1"
19,"student","single","basic.6y","no","yes","no","cellular","mar","tue",313,1,5,2,"success",-1.8,93.369,-34.8,0.655,5008.7,"1"
59,"self-employed","married","professional.course","no","yes","no","cellular","apr","mon",860,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"1"
29,"admin.","single","university.degree","no","yes","no","cellular","may","wed",232,1,999,1,"failure",-1.8,93.876,-40,0.672,5008.7,"1"
38,"services","married","high.school","no","yes","no","cellular","mar","thu",257,1,999,0,"nonexistent",-1.8,93.369,-34.8,0.65,5008.7,"1"
48,"technician","married","professional.course","no","yes","yes","cellular","oct","mon",450,1,8,1,"success",-1.1,94.601,-49.5,0.977,4963.6,"1"
45,"blue-collar","married","high.school","no","yes","yes","cellular","nov","mon",449,2,5,3,"success",-1.1,94.767,-50.8,1.05,4963.6,"1"
43,"blue-collar","married","basic.9y","no","yes","no","cellular","jun","tue",395,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.262,5076.2,"1"
37,"technician","married","university.degree","no","yes","no","telephone","sep","tue",773,1,3,2,"success",-3.4,92.379,-29.8,0.755,5017.5,"1"
45,"services","married","basic.6y","no","yes","no","cellular","aug","mon",671,2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"1"
69,"retired","married","basic.4y","no","yes","no","cellular","oct","thu",124,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,"1"
27,"blue-collar","single","basic.9y","no","no","no","cellular","nov","tue",217,1,999,2,"failure",-3.4,92.649,-30.1,0.72,5017.5,"1"
55,"management","married","university.degree","no","yes","no","cellular","jun","tue",114,3,999,0,"nonexistent",-2.9,92.963,-40.8,1.252,5076.2,"1"
30,"admin.","single","university.degree","no","no","yes","cellular","aug","mon",545,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"1"
34,"blue-collar","single","basic.9y","unknown","no","no","telephone","may","wed",576,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"1"
50,"admin.","married","university.degree","no","no","yes","cellular","aug","thu",460,1,15,2,"failure",-2.9,92.201,-31.4,0.829,5076.2,"1"
39,"housemaid","divorced","basic.9y","no","no","no","cellular","jul","thu",926,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"1"
27,"admin.","single","university.degree","no","no","no","cellular","mar","tue",238,4,999,0,"nonexistent",-1.8,93.369,-34.8,0.635,5008.7,"1"
55,"technician","married","professional.course","no","yes","no","telephone","jun","mon",555,5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"1"
31,"admin.","single","university.degree","no","yes","no","telephone","mar","tue",295,1,3,2,"success",-1.8,93.369,-34.8,0.646,5008.7,"1"
30,"student","single","unknown","no","yes","no","cellular","mar","tue",136,1,9,1,"success",-1.8,93.369,-34.8,0.637,5008.7,"1"
31,"self-employed","single","university.degree","no","yes","no","cellular","apr","thu",383,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"1"
68,"retired","divorced","high.school","no","yes","yes","cellular","oct","mon",567,1,3,1,"success",-1.1,94.601,-49.5,1,4963.6,"1"
26,"admin.","married","university.degree","no","yes","no","cellular","mar","mon",175,5,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"1"
35,"services","single","basic.4y","no","yes","no","telephone","may","tue",1777,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"1"
